,summonerName,participantId,gameId,gameCreation,gameDuration,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,teamId_team,win_team,firstBlood_team,firstTower_team,firstInhibitor_team,firstBaron_team,firstDragon_team,firstRiftHerald_team,towerKills_team,inhibitorKills_team,baronKills_team,dragonKills_team,riftHeraldKills_team,ban1,ban2,ban3,ban4,ban5,role,lane,creepsPerMinDeltas_0-10,xpPerMinDeltas_0-10,goldPerMinDeltas_0-10,csDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_0-10,damageTakenPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_0-10,creepsPerMinDeltas_10-20,xpPerMinDeltas_10-20,goldPerMinDeltas_10-20,csDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_10-20,damageTakenPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_10-20,creepsPerMinDeltas_20-30,xpPerMinDeltas_20-30,goldPerMinDeltas_20-30,csDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_20-30,damageTakenPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_20-30,creepsPerMinDeltas_30-end,xpPerMinDeltas_30-end,goldPerMinDeltas_30-end,csDiffPerMinDeltas_30-end,xpDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_30-end,damageTakenDiffPerMinDeltas_30-end,championId,spell1Id,spell2Id
363,God Staff BW,8,3412176706,1589001006234,1896,3027,3116,3040,3020,3165,0,3363,7,6,8,4,2,2,485,1,0,0,0,193096,180545,11071,1480,0,24895,24019,876,0,3409,1,14560,7766,1590,16,31,26159,7367,17975,816,13259,12650,1,0,199,20,13,4,85,16,0,10,1,False,False,False,False,False,False,8230,17,0,0,8226,250,798,0,8234,9428,0,0,8236,48,0,0,8009,4571,500,0,8014,466,0,0,8200,8000,5008,5003,5003,200,Fail,False,False,False,False,False,False,2,0,0,1,0,"{'championId': 44, 'pickTurn': 6}","{'championId': 2, 'pickTurn': 7}","{'championId': 91, 'pickTurn': 8}","{'championId': 122, 'pickTurn': 9}","{'championId': 25, 'pickTurn': 10}",DUO_SUPPORT,NONE,5.6,352.5,204.5,-0.5999999999999999,-48.039999999999964,626.9000000000001,-36.359999999999985,,,,,,,,,,,,,,,,,,,,,,23.0,14.0,4.0
463,DeathViews Omen,9,3412176706,1589001006234,1896,3190,3860,3109,3117,0,0,3364,1,10,5,0,1,0,419,0,0,0,0,20792,8274,3521,8996,0,3194,2527,416,250,3790,5,25477,216,0,21,26,22226,5428,14604,2194,6325,6100,0,0,26,0,0,0,69,12,2,12,2,False,False,False,False,False,False,8439,488,0,0,8446,0,0,0,8473,715,0,0,8453,601,0,0,8347,0,0,0,8345,3,0,0,8400,8300,5008,5002,5002,200,Fail,False,False,False,False,False,False,2,0,0,1,0,"{'championId': 44, 'pickTurn': 6}","{'championId': 2, 'pickTurn': 7}","{'championId': 91, 'pickTurn': 8}","{'championId': 122, 'pickTurn': 9}","{'championId': 25, 'pickTurn': 10}",DUO_CARRY,BOTTOM,6.7,296.70000000000005,293.4,-0.30000000000000004,44.10000000000004,264.1,-143.50000000000003,8.3,462.4,491.8,0.24999999999999978,111.44999999999996,304.0,-432.20000000000005,,,,,,,,,,,,,,,222.0,7.0,4.0
563,Shiyi,10,3412176706,1589001006234,1896,3031,3095,3094,2031,3006,1053,3363,7,8,4,2,1,1,481,0,0,0,0,123206,37049,86157,0,552,11252,3652,7600,0,2277,3,7926,2493,1348,7,5,18505,3382,14018,1104,12636,11850,0,0,212,1,1,0,37,14,0,4,1,False,False,False,False,False,False,8008,1,20,0,9111,505,220,0,9103,31,0,0,8014,319,0,0,8143,161,0,0,8105,14,4,0,8000,8100,5005,5008,5002,200,Fail,False,False,False,False,False,False,2,0,0,1,0,"{'championId': 44, 'pickTurn': 6}","{'championId': 2, 'pickTurn': 7}","{'championId': 91, 'pickTurn': 8}","{'championId': 122, 'pickTurn': 9}","{'championId': 25, 'pickTurn': 10}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Moto,1,3412190134,1588999135035,1396,1055,1037,1018,1055,3046,3006,3340,1,7,3,0,1,0,296,0,0,0,0,87546,5039,73347,9160,331,8164,741,7222,200,1591,1,11970,573,573,7,11,16424,7877,8133,413,6872,6910,0,0,154,0,0,0,70,12,3,5,0,False,False,False,False,False,False,8010,335,0,0,9111,210,80,0,9103,0,0,0,8014,75,0,0,8139,535,0,0,8135,335,1,0,8000,8100,5005,5008,5003,100,Fail,False,False,False,False,False,False,0,0,0,1,0,"{'championId': 86, 'pickTurn': 1}","{'championId': 11, 'pickTurn': 2}","{'championId': 122, 'pickTurn': 3}","{'championId': 245, 'pickTurn': 4}","{'championId': 875, 'pickTurn': 5}",DUO_SUPPORT,NONE,6.3,495.2,333.4,0.5999999999999999,48.039999999999964,597.3,36.359999999999985,,,,,,,,,,,,,,,,,,,,,,82.0,12.0,4.0
214,JayTa,2,3412190134,1588999135035,1396,1042,3044,3158,3057,1055,3042,3363,5,3,1,4,1,1,673,0,0,0,0,72755,10580,62174,0,0,12982,4177,8805,0,1998,3,3283,4631,2790,14,0,10064,4997,4923,143,7645,6925,0,0,141,0,0,0,0,11,1,6,1,False,False,False,False,False,False,8010,117,0,0,9111,240,120,0,9104,17,50,0,8014,240,0,0,8275,8,0,0,8236,14,0,0,8000,8200,5005,5008,5001,100,Fail,False,False,False,False,False,False,0,0,0,1,0,"{'championId': 86, 'pickTurn': 1}","{'championId': 11, 'pickTurn': 2}","{'championId': 122, 'pickTurn': 3}","{'championId': 245, 'pickTurn': 4}","{'championId': 875, 'pickTurn': 5}",SOLO,MIDDLE,5.4,420.4,227.8,-2.6999999999999993,-126.9,417.1,-34.19999999999999,7.8,590.2,394.3,-1.6000000000000005,7.300000000000068,898.9,-35.30000000000007,,,,,,,,,,,,,,,38.0,4.0,14.0
314,XJalapenoPepperX,3,3412190134,1588999135035,1396,3504,1033,3853,1004,3108,3117,3364,2,8,6,0,1,0,498,0,0,0,0,15484,11811,3029,643,0,6877,5432,802,643,217,1,5694,381,343,32,28,13499,9390,3938,170,5754,5505,0,0,15,0,0,0,170,10,2,16,3,False,False,False,False,False,False,8214,549,578,0,8226,250,340,0,8210,0,0,0,8237,294,0,0,8345,3,0,0,8347,0,0,0,8200,8300,5008,5008,5002,100,Fail,False,False,False,False,False,False,0,0,0,1,0,"{'championId': 86, 'pickTurn': 1}","{'championId': 11, 'pickTurn': 2}","{'championId': 122, 'pickTurn': 3}","{'championId': 245, 'pickTurn': 4}","{'championId': 875, 'pickTurn': 5}",NONE,JUNGLE,0.1,207.7,193.8,-0.4,-161.20000000000002,588.0,50.70000000000002,2.1,415.9,336.5,-1.6,-145.29999999999998,780.9,81.79999999999995,,,,,,,,,,,,,,,24.0,11.0,4.0
414,ggabbyy,4,3412190134,1588999135035,1396,1054,2031,3078,3211,1001,1028,3340,2,5,2,0,1,0,688,0,0,0,0,77210,10456,59699,7055,0,9173,3079,6094,0,977,1,17715,3486,0,4,11,23662,8933,13759,970,6808,6283,0,0,132,6,2,0,77,12,0,4,0,False,False,False,False,False,False,8437,349,247,0,8401,69,0,0,8429,48,15,15,8242,5,0,0,8224,523,0,0,8237,241,0,0,8400,8200,5008,5002,5001,100,Fail,False,False,False,False,False,False,0,0,0,1,0,"{'championId': 86, 'pickTurn': 1}","{'championId': 11, 'pickTurn': 2}","{'championId': 122, 'pickTurn': 3}","{'championId': 245, 'pickTurn': 4}","{'championId': 875, 'pickTurn': 5}",DUO_CARRY,BOTTOM,5.6,322.1,343.3,1.0000000000000002,47.94999999999999,262.3,-95.44999999999999,7.5,451.4,442.4,-0.15000000000000013,70.24999999999997,463.0,75.84999999999997,,,,,,,,,,,,,,,22.0,7.0,4.0
514,Ct Kairos,5,3412190134,1588999135035,1396,1400,2031,3047,3071,1033,0,3364,3,5,4,2,1,1,947,0,0,0,0,90780,8699,77593,4487,0,11607,346,10619,640,5922,1,12757,5402,0,17,22,23116,7895,14138,1083,7823,7400,0,0,25,76,50,0,259,11,1,3,4,False,False,False,False,False,False,8010,825,0,0,9111,517,140,0,9104,16,40,0,8014,189,0,0,8275,15,0,0,8232,3,0,0,8000,8200,5005,5008,5002,100,Fail,False,False,False,False,False,False,0,0,0,1,0,"{'championId': 86, 'pickTurn': 1}","{'championId': 11, 'pickTurn': 2}","{'championId': 122, 'pickTurn': 3}","{'championId': 245, 'pickTurn': 4}","{'championId': 875, 'pickTurn': 5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Yeltsan,6,3412190134,1588999135035,1396,3859,3047,3109,1029,1029,0,3364,2,3,15,0,1,0,689,0,0,0,0,22098,9806,6394,5897,0,6492,4857,969,666,7569,5,18516,3434,2580,42,37,14451,3953,10224,274,6550,5750,0,0,21,0,0,0,81,11,4,17,5,False,False,False,False,False,True,8439,687,0,0,8446,1446,0,0,8473,523,0,0,8453,721,0,0,8306,1,0,0,8347,0,0,0,8400,8300,5007,5002,5002,200,Win,True,True,True,False,True,True,8,1,0,2,1,"{'championId': 114, 'pickTurn': 6}","{'championId': 143, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 89, 'pickTurn': 10}",SOLO,MIDDLE,7.3,451.3,253.8,2.0999999999999996,48.20000000000002,169.8,-18.699999999999996,8.8,542.4,438.6,3.6,75.1,406.1,-161.09999999999997,,,,,,,,,,,,,,,90.0,4.0,12.0
264,60 81 9991,7,3412190134,1588999135035,1396,1055,3031,3508,3006,1018,0,3363,6,2,5,5,2,1,672,1,0,0,0,113746,1112,105401,7232,704,10805,563,9995,247,587,3,5992,16724,9224,8,7,6563,2162,4400,0,10604,9200,4,0,185,12,4,4,74,13,0,1,2,False,False,False,False,False,True,8005,695,522,172,9101,2264,2944,0,9103,0,0,0,8299,190,0,0,8275,5,0,0,8236,14,0,0,8000,8200,5005,5008,5002,200,Win,True,True,True,False,True,True,8,1,0,2,1,"{'championId': 114, 'pickTurn': 6}","{'championId': 143, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 89, 'pickTurn': 10}",DUO_SUPPORT,BOTTOM,0.4,315.70000000000005,203.9,-0.34999999999999987,23.50000000000003,286.3,18.700000000000003,2.6,361.2,372.5,0.6500000000000004,-53.05000000000004,502.70000000000005,-94.79999999999995,3.0,362.1,268.3,-0.09999999999999987,4.049999999999983,569.9,-154.60000000000008,2.0,629.6,419.8,0.6000000000000001,275.29999999999995,1018.4,-194.4000000000001,161.0,4.0,14.0
364,ExhaustMyHoles,8,3412190134,1588999135035,1396,3157,3108,3027,1056,3047,1042,3364,4,1,7,4,1,1,473,0,0,0,0,121567,99738,20983,846,0,17119,13732,2540,846,2541,1,20280,3719,3719,15,5,12445,3319,8998,126,9984,8675,1,1,138,34,8,26,24,14,3,6,2,False,False,False,True,True,False,8437,696,485,0,8401,424,0,0,8473,477,0,0,8451,173,0,0,8143,408,0,0,8106,5,0,0,8400,8100,5005,5008,5002,200,Win,True,True,True,False,True,True,8,1,0,2,1,"{'championId': 114, 'pickTurn': 6}","{'championId': 143, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 89, 'pickTurn': 10}",DUO_SUPPORT,NONE,5.0,361.79999999999995,292.0,-0.5999999999999999,-48.039999999999964,419.09999999999997,-36.359999999999985,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,14.0
464,you got this boi,9,3412190134,1588999135035,1396,3108,3027,2420,3020,3041,3003,3340,15,1,3,9,3,2,1009,3,1,0,0,108803,91449,16779,574,0,21972,19536,2317,118,10221,1,10597,2196,2196,28,20,22314,2768,18964,582,12993,10500,1,0,187,4,4,0,171,14,3,9,2,True,False,False,True,False,True,8021,3563,0,0,8009,8384,500,0,9105,15,40,0,8014,678,0,0,8139,1002,0,0,8135,3262,5,0,8000,8100,5008,5008,5002,200,Win,True,True,True,False,True,True,8,1,0,2,1,"{'championId': 114, 'pickTurn': 6}","{'championId': 143, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 89, 'pickTurn': 10}",DUO_SUPPORT,BOTTOM,0.6,271.9,166.6,-0.30000000000000004,44.10000000000004,185.79999999999998,-143.50000000000003,1.0,389.5,279.0,0.24999999999999978,111.44999999999996,284.2,-432.20000000000005,,,,,,,,,,,,,,,89.0,4.0,14.0
564,BigGeorge,10,3412190134,1588999135035,1396,1412,3101,0,3047,3044,3057,3364,1,6,15,0,1,0,357,0,0,0,0,115847,3389,103448,9008,0,12386,0,11484,902,5389,1,18888,22609,2054,22,23,18714,3120,15092,501,8683,7500,2,0,17,104,80,0,178,13,3,4,2,False,False,True,False,False,True,9923,55,107,0,8143,335,0,0,8138,18,0,0,8105,13,4,0,9111,545,320,0,9104,12,40,0,8100,8000,5005,5008,5002,200,Win,True,True,True,False,True,True,8,1,0,2,1,"{'championId': 114, 'pickTurn': 6}","{'championId': 143, 'pickTurn': 7}","{'championId': 350, 'pickTurn': 8}","{'championId': 86, 'pickTurn': 9}","{'championId': 89, 'pickTurn': 10}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,ScreamingMeemie,1,3412225570,1589003719664,1276,3057,2055,1055,3101,3111,3071,3364,2,2,5,0,1,0,583,0,0,0,0,72094,0,69067,3026,0,7653,0,5909,1744,317,1,9819,4849,1777,18,18,10696,730,9966,0,7770,7800,2,0,138,4,0,4,59,13,2,4,2,False,False,False,False,,,8010,163,0,0,9111,83,140,0,9105,18,0,0,8014,95,0,0,8444,486,0,0,8453,92,157,0,8000,8400,5008,5008,5001,100,Win,True,True,False,False,True,True,6,0,0,3,1,"{'championId': 134, 'pickTurn': 1}","{'championId': 11, 'pickTurn': 2}","{'championId': 350, 'pickTurn': 3}","{'championId': 62, 'pickTurn': 4}","{'championId': 58, 'pickTurn': 5}",DUO_SUPPORT,NONE,1.5,252.3,186.3,0.5999999999999999,48.039999999999964,309.9,36.359999999999985,,,,,,,,,,,,,,,,,,,,,,267.0,3.0,4.0
212,0000OOOOO0000,2,3412225570,1589003719664,1276,1056,3285,2033,3020,3089,0,3363,8,1,9,8,2,1,1136,1,0,0,0,98570,87911,10385,274,0,16350,15167,1054,128,1092,1,5814,7287,4846,13,18,9332,3783,4937,610,10259,8900,1,0,144,16,12,4,229,13,0,7,1,False,False,False,False,,,8112,1353,0,0,8139,638,0,0,8138,30,0,0,8106,4,0,0,8224,261,0,0,8236,24,0,0,8100,8200,5008,5008,5003,100,Win,True,True,False,False,True,True,6,0,0,3,1,"{'championId': 134, 'pickTurn': 1}","{'championId': 11, 'pickTurn': 2}","{'championId': 350, 'pickTurn': 3}","{'championId': 62, 'pickTurn': 4}","{'championId': 58, 'pickTurn': 5}",SOLO,TOP,7.3,467.4,288.6,,,483.70000000000005,,6.9,507.20000000000005,451.2,,,907.3,,,,,,,,,,,,,,,,41.0,4.0,12.0
312,Clownpeace,3,3412225570,1589003719664,1276,3857,3142,2055,3123,3117,1036,3364,3,4,8,0,1,0,573,0,0,0,0,35345,2029,28193,5123,0,9533,659,8677,196,1483,1,6259,6090,1878,30,18,11126,2146,8796,184,6642,5475,0,0,35,9,0,1,76,11,3,9,4,False,False,False,False,,,8010,438,0,0,9111,342,220,0,9105,17,50,0,8014,155,0,0,8321,5,0,0,8304,10,3,0,8000,8300,5008,5008,5002,100,Win,True,True,False,False,True,True,6,0,0,3,1,"{'championId': 134, 'pickTurn': 1}","{'championId': 11, 'pickTurn': 2}","{'championId': 350, 'pickTurn': 3}","{'championId': 62, 'pickTurn': 4}","{'championId': 58, 'pickTurn': 5}",DUO_CARRY,BOTTOM,8.1,294.0,342.4,0.10000000000000031,-8.699999999999989,307.6,5.500000000000043,7.0,420.0,509.8,1.5000000000000002,11.299999999999955,695.2,-95.25000000000006,,,,,,,,,,,,,,,236.0,7.0,4.0
412,RNA,4,3412225570,1589003719664,1276,2031,1058,3020,3916,1056,3285,3363,10,3,6,6,2,3,362,1,0,0,0,62194,53671,8072,450,0,15671,14715,506,450,2650,3,3363,6603,4064,18,10,8884,3096,5719,68,9591,8010,2,0,115,4,0,0,221,11,2,8,0,True,False,False,False,,,8128,1409,17,0,8126,470,0,0,8138,30,0,0,8135,1206,5,0,8009,3492,500,0,8014,482,0,0,8100,8000,5008,5008,5002,100,Win,True,True,False,False,True,True,6,0,0,3,1,"{'championId': 134, 'pickTurn': 1}","{'championId': 11, 'pickTurn': 2}","{'championId': 350, 'pickTurn': 3}","{'championId': 62, 'pickTurn': 4}","{'championId': 58, 'pickTurn': 5}",SOLO,MIDDLE,5.2,403.1,232.7,-2.0999999999999996,-48.20000000000002,188.5,18.699999999999996,5.199999999999999,467.29999999999995,360.9,-3.6,-75.1,567.2,161.09999999999997,,,,,,,,,,,,,,,45.0,4.0,12.0
512,xDualBlade069,5,3412225570,1589003719664,1276,1400,3047,3044,3057,1042,1042,3340,3,2,7,3,1,1,925,0,0,0,0,109137,1968,101687,5482,0,8645,0,7583,1062,4799,1,16715,19388,3102,20,19,16193,2083,13888,222,8913,6900,1,0,52,90,36,28,223,13,1,8,2,False,False,True,False,,,8005,832,548,284,9111,459,200,0,9103,20,30,0,8017,322,0,0,8234,7079,0,0,8232,3,10,0,8000,8200,5005,5008,5002,100,Win,True,True,False,False,True,True,6,0,0,3,1,"{'championId': 134, 'pickTurn': 1}","{'championId': 11, 'pickTurn': 2}","{'championId': 350, 'pickTurn': 3}","{'championId': 62, 'pickTurn': 4}","{'championId': 58, 'pickTurn': 5}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,ExhaustMyHoles,6,3412225570,1589003719664,1276,0,0,1001,1056,3027,3802,3364,1,7,0,0,1,0,271,0,0,0,0,73131,61039,11470,620,0,7782,6011,1150,620,600,1,9982,2181,2181,16,5,14784,9517,4995,271,5917,5075,0,0,121,4,4,0,26,11,3,5,1,False,False,False,False,,,8112,585,0,0,8143,216,0,0,8138,2,0,0,8106,1,0,0,8226,250,173,0,8210,0,0,0,8100,8200,5005,5008,5003,200,Fail,False,False,False,False,False,False,2,0,0,0,0,"{'championId': 350, 'pickTurn': 6}","{'championId': 64, 'pickTurn': 7}","{'championId': 25, 'pickTurn': 8}","{'championId': 105, 'pickTurn': 9}","{'championId': 82, 'pickTurn': 10}",DUO_SUPPORT,BOTTOM,0.7999999999999999,247.8,196.1,-1.0000000000000002,-47.94999999999999,398.7,95.44999999999999,1.5,297.0,240.1,0.15000000000000013,-70.24999999999997,588.0,-75.84999999999997,,,,,,,,,,,,,,,518.0,14.0,4.0
262,R0biny0H00d,7,3412225570,1589003719664,1276,3071,2033,3047,0,3052,1028,3340,4,7,1,0,1,0,584,0,0,0,0,77745,154,77590,0,0,11937,99,11838,0,4757,1,9563,1132,1132,12,0,20744,7522,11328,1893,7004,6350,0,0,107,0,0,0,14,12,2,7,1,False,False,False,False,,,8010,520,0,0,9111,596,100,0,9105,0,0,0,8299,1196,0,0,8139,622,0,0,8135,825,3,0,8000,8100,5008,5008,5002,200,Fail,False,False,False,False,False,False,2,0,0,0,0,"{'championId': 350, 'pickTurn': 6}","{'championId': 64, 'pickTurn': 7}","{'championId': 25, 'pickTurn': 8}","{'championId': 105, 'pickTurn': 9}","{'championId': 82, 'pickTurn': 10}",SOLO,TOP,6.6,446.1,232.10000000000002,-1.4999999999999996,-79.70000000000002,280.3,-11.700000000000003,5.4,409.8,432.4,0.30000000000000004,-50.60000000000002,731.5,-73.5,3.5,385.0,333.5,-0.5,-61.10000000000002,1021.2,-250.3,1.8,499.6,284.2,0.6000000000000001,-71.19999999999993,1391.2,-1513.8,86.0,14.0,4.0
362,Nizar Qabbani,8,3412225570,1589003719664,1276,1055,3508,3153,3006,1055,0,3363,5,3,3,3,1,1,612,0,0,0,0,78894,2150,76743,0,439,10182,500,9681,0,1582,4,3923,3028,3028,2,0,10538,4373,5928,237,9511,8925,0,0,162,5,5,0,3,11,1,3,0,False,False,False,False,,,8005,747,527,219,8009,1190,500,0,9103,0,0,0,8014,220,0,0,8275,5,0,0,8234,4942,0,0,8000,8200,5005,5008,5003,200,Fail,False,False,False,False,False,False,2,0,0,0,0,"{'championId': 350, 'pickTurn': 6}","{'championId': 64, 'pickTurn': 7}","{'championId': 25, 'pickTurn': 8}","{'championId': 105, 'pickTurn': 9}","{'championId': 82, 'pickTurn': 10}",DUO_SUPPORT,NONE,0.2,318.8,340.2,-0.5999999999999999,-48.039999999999964,761.7,-36.359999999999985,,,,,,,,,,,,,,,,,,,,,,106.0,4.0,11.0
462,Nightmare Thresh,9,3412225570,1589003719664,1276,3860,3067,3117,1029,3050,0,3340,0,2,8,0,0,0,1010,0,0,0,0,15341,8767,2816,3756,0,3464,3124,339,0,304,2,6573,839,839,20,30,7687,4284,3135,267,5144,4850,1,0,32,0,0,0,92,10,0,12,2,False,False,False,False,,,8439,341,0,0,8463,667,0,0,8429,43,23,17,8451,139,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5007,5003,5002,200,Fail,False,False,False,False,False,False,2,0,0,0,0,"{'championId': 350, 'pickTurn': 6}","{'championId': 64, 'pickTurn': 7}","{'championId': 25, 'pickTurn': 8}","{'championId': 105, 'pickTurn': 9}","{'championId': 82, 'pickTurn': 10}",DUO_CARRY,TOP,4.800000000000001,450.79999999999995,236.0,,,419.0,,7.300000000000001,588.6,448.20000000000005,,,816.6,,,,,,,,,,,,,,,,131.0,14.0,4.0
562,xKalasHx,10,3412225570,1589003719664,1276,1416,2031,1001,3101,3057,1028,3364,2,7,4,0,1,0,446,0,0,0,0,57077,11675,43548,1854,0,6642,1478,4699,464,4053,1,7530,0,0,8,19,16833,6894,9028,910,5958,5625,0,0,22,56,48,0,74,10,0,1,2,False,False,False,False,,,8010,266,0,0,9111,346,120,0,9104,19,0,0,8014,151,0,0,8143,172,0,0,8135,1347,3,0,8000,8100,5005,5008,5002,200,Fail,False,False,False,False,False,False,2,0,0,0,0,"{'championId': 350, 'pickTurn': 6}","{'championId': 64, 'pickTurn': 7}","{'championId': 25, 'pickTurn': 8}","{'championId': 105, 'pickTurn': 9}","{'championId': 82, 'pickTurn': 10}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,ExhaustMyHoles,1,3412306493,1589007741809,2032,3157,3115,3027,1058,1058,3047,3364,7,9,4,4,1,1,432,0,0,0,0,194994,160384,28260,6350,0,27210,22383,3436,1390,2415,1,35385,11358,5437,29,12,28725,11522,15999,1203,13848,13025,2,0,203,27,23,1,49,17,3,7,2,True,False,False,False,False,False,8437,1047,850,0,8401,479,0,0,8473,1136,0,0,8451,215,0,0,8143,617,0,0,8106,4,0,0,8400,8100,5005,5008,5002,100,Fail,True,False,False,True,False,False,5,0,1,2,0,"{'championId': 35, 'pickTurn': 1}","{'championId': 91, 'pickTurn': 2}","{'championId': 89, 'pickTurn': 3}","{'championId': 51, 'pickTurn': 4}","{'championId': 114, 'pickTurn': 5}",DUO_SUPPORT,NONE,6.699999999999999,527.2,423.8,0.5999999999999999,48.039999999999964,202.1,36.359999999999985,,,,,,,,,,,,,,,,,,,,,,103.0,14.0,4.0
210,Sn4ke,2,3412306493,1589007741809,2032,3853,3285,3020,3165,1026,0,3364,2,8,6,2,1,1,593,0,0,0,0,48541,45811,2730,0,0,18103,17826,277,0,184,1,8998,2893,1109,60,35,20022,8772,9278,1971,9240,9260,0,0,29,0,0,0,127,14,1,26,3,False,False,False,False,False,False,8229,1925,0,0,8226,250,826,0,8210,0,0,0,8237,623,0,0,8304,11,1,5,8347,0,0,0,8200,8300,5007,5008,5002,100,Fail,True,False,False,True,False,False,5,0,1,2,0,"{'championId': 35, 'pickTurn': 1}","{'championId': 91, 'pickTurn': 2}","{'championId': 89, 'pickTurn': 3}","{'championId': 51, 'pickTurn': 4}","{'championId': 114, 'pickTurn': 5}",DUO_SUPPORT,BOTTOM,0.9,223.7,141.9,0.30000000000000004,-44.10000000000004,358.8,143.50000000000003,1.7,304.1,205.7,-0.24999999999999978,-111.44999999999996,721.6,432.20000000000005,,,,,,,,,,,,,,,12.0,7.0,4.0
310,AzianPower2003,3,3412306493,1589007741809,2032,1055,3153,2420,3124,3006,1031,3340,1,8,5,0,1,0,1054,0,0,0,0,119291,3648,111297,4345,0,12007,871,10950,186,4402,4,8614,17742,4013,27,8,23654,10418,12171,1063,10586,9525,2,0,176,20,9,0,120,13,1,11,1,False,False,False,False,False,False,9923,56,88,0,8139,790,0,0,8138,7,0,0,8135,974,5,0,9111,259,120,0,9104,21,30,0,8100,8000,5005,5008,5002,100,Fail,True,False,False,True,False,False,5,0,1,2,0,"{'championId': 35, 'pickTurn': 1}","{'championId': 91, 'pickTurn': 2}","{'championId': 89, 'pickTurn': 3}","{'championId': 51, 'pickTurn': 4}","{'championId': 114, 'pickTurn': 5}",SOLO,MIDDLE,6.5,422.70000000000005,232.39999999999998,-1.4000000000000004,-89.19999999999999,563.5,154.59999999999997,5.4,395.70000000000005,291.0,0.19999999999999973,-60.79999999999998,717.0,256.5,,,,,,,,,,,,,,,131.0,14.0,4.0
410,asianinvasion002,4,3412306493,1589007741809,2032,3157,3152,3100,1026,3916,3020,3340,8,6,5,3,2,2,556,2,0,0,0,170068,149117,18711,2239,0,26269,22761,3444,64,7193,1,18552,4792,1798,26,20,26236,10561,13402,2272,13173,13000,0,0,228,0,0,0,307,16,4,12,3,False,False,False,False,False,False,8112,1482,0,0,8143,902,0,0,8138,30,0,0,8135,2820,4,0,8233,19,50,0,8236,48,0,0,8100,8200,5008,5008,5003,100,Fail,True,False,False,True,False,False,5,0,1,2,0,"{'championId': 35, 'pickTurn': 1}","{'championId': 91, 'pickTurn': 2}","{'championId': 89, 'pickTurn': 3}","{'championId': 51, 'pickTurn': 4}","{'championId': 114, 'pickTurn': 5}",SOLO,TOP,5.7,403.9,281.8,1.4000000000000001,-71.49999999999997,652.6,306.4,9.3,620.7,547.3,5.3,166.9,1061.7,334.79999999999995,,,,,,,,,,,,,,,41.0,12.0,4.0
