,participantId,gameId,role,lane,creepsPerMinDeltas_0-10,xpPerMinDeltas_0-10,goldPerMinDeltas_0-10,csDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_0-10,damageTakenPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_0-10,creepsPerMinDeltas_10-20,xpPerMinDeltas_10-20,goldPerMinDeltas_10-20,csDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_10-20,damageTakenPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_10-20,creepsPerMinDeltas_20-30,xpPerMinDeltas_20-30,goldPerMinDeltas_20-30,csDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_20-30,damageTakenPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_20-30,creepsPerMinDeltas_30-end,xpPerMinDeltas_30-end,goldPerMinDeltas_30-end,csDiffPerMinDeltas_30-end,xpDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_30-end,damageTakenDiffPerMinDeltas_30-end
304,10,3412306493,NONE,JUNGLE,0.3,478.29999999999995,415.0,-0.4,169.39999999999998,730.8,39.599999999999994,1.3,484.9,431.20000000000005,0.5000000000000001,87.69999999999996,1129.9,98.10000000000002,0.8,514.7,378.4,-0.6000000000000001,-3.0000000000000284,1477.1999999999998,271.29999999999995,,,,,,,
55,1,3412310412,SOLO,TOP,6.300000000000001,437.4,283.9,0.10000000000000053,3.5,400.6,295.79999999999995,5.6,412.29999999999995,285.5,-1.2999999999999998,-175.70000000000002,921.9,414.4,,,,,,,,,,,,,,
56,2,3412310412,DUO_SUPPORT,BOTTOM,1.4,310.7,212.89999999999998,0.7000000000000002,68.64999999999999,291.1,-88.44999999999997,1.2000000000000002,353.5,234.2,-4.440892098500626e-16,56.10000000000002,358.0,-35.19999999999999,,,,,,,,,,,,,,
57,3,3412310412,DUO_CARRY,BOTTOM,5.9,322.0,315.9,0.7000000000000002,68.64999999999999,241.60000000000002,-88.44999999999997,6.6,401.0,356.4,-4.440892098500626e-16,56.10000000000002,455.20000000000005,-35.19999999999999,,,,,,,,,,,,,,
58,4,3412310412,SOLO,MIDDLE,7.800000000000001,434.2,249.9,1.9000000000000004,-8.600000000000023,232.0,-76.60000000000002,8.9,501.40000000000003,432.6,0.6000000000000005,-163.09999999999997,249.3,-615.8000000000001,,,,,,,,,,,,,,
59,5,3412310412,NONE,JUNGLE,0.1,261.20000000000005,285.8,-0.5,-45.3,658.4000000000001,-50.89999999999998,1.5999999999999999,445.4,419.7,0.7999999999999999,110.1,1228.4,320.99999999999994,,,,,,,,,,,,,,
305,6,3412310412,DUO_SUPPORT,BOTTOM,0.0,232.0,144.3,-0.7000000000000002,-68.64999999999999,250.7,88.44999999999997,0.2,260.2,239.5,4.440892098500626e-16,-56.10000000000002,306.8,35.19999999999999,,,,,,,,,,,,,,
306,7,3412310412,NONE,JUNGLE,0.6,306.5,229.1,0.5,45.3,709.3,50.89999999999998,0.8,335.29999999999995,293.3,-0.7999999999999999,-110.1,907.4000000000001,-320.99999999999994,,,,,,,,,,,,,,
307,8,3412310412,DUO_CARRY,BOTTOM,5.9,263.4,216.7,-0.7000000000000002,-68.64999999999999,458.9,88.44999999999997,7.6000000000000005,382.1,410.79999999999995,4.440892098500626e-16,-56.10000000000002,576.8,35.19999999999999,,,,,,,,,,,,,,
308,9,3412310412,SOLO,MIDDLE,5.9,442.8,330.1,-1.9000000000000004,8.600000000000023,308.6,76.60000000000002,8.3,664.5,553.4000000000001,-0.6000000000000005,163.09999999999997,865.1,615.8000000000001,,,,,,,,,,,,,,
309,10,3412310412,SOLO,TOP,6.199999999999999,433.9,235.20000000000002,-0.10000000000000053,-3.5,104.80000000000001,-295.79999999999995,6.9,588.0,443.0,1.2999999999999998,175.70000000000002,507.5,-414.4,,,,,,,,,,,,,,
40,1,3412376201,DUO_CARRY,BOTTOM,7.0,362.6,355.5,,,139.1,,5.2,429.3,514.5,,,586.9,,3.5,757.6,789.0,,,951.0,,,,,,,,
41,2,3412376201,DUO_SUPPORT,BOTTOM,1.3,246.2,191.5,,,409.9,,1.2,300.3,285.4,,,669.3,,0.6,595.0,325.7,,,1179.3000000000002,,,,,,,,
42,3,3412376201,SOLO,MIDDLE,6.5,428.5,277.0,,,495.0,,5.199999999999999,428.5,302.5,,,773.7,,2.5999999999999996,540.1,371.4,,,1339.3,,,,,,,,
43,4,3412376201,NONE,JUNGLE,1.9000000000000001,356.7,318.5,1.5,-6.400000000000006,766.3,174.5,4.3,619.0999999999999,551.1,2.0999999999999996,171.2,1417.6,671.0,2.6,693.0,490.4,1.8,199.1,2087.6000000000004,199.80000000000018,,,,,,,
44,5,3412376201,SOLO,TOP,3.5,285.0,245.2,1.7,-20.200000000000017,531.5,360.70000000000005,6.8999999999999995,452.3,352.1,4.699999999999999,26.700000000000017,1064.4,661.0,8.1,685.4,563.2,5.3999999999999995,105.49999999999997,1150.0,-102.80000000000007,,,,,,,
290,6,3412376201,NONE,JUNGLE,0.4,363.1,302.8,-1.5,6.400000000000006,591.8,-174.5,2.1999999999999997,447.9,351.1,-2.0999999999999996,-171.2,746.5999999999999,-671.0,0.7999999999999999,493.9,313.6,-1.8,-199.1,1887.8,-199.80000000000018,,,,,,,
291,7,3412376201,SOLO,TOP,1.8,305.2,285.3,-1.7,20.200000000000017,170.8,-360.70000000000005,2.2,425.6,455.29999999999995,-4.699999999999999,-26.700000000000017,403.4,-661.0,2.7,579.9,512.4,-5.3999999999999995,-105.49999999999997,1252.8000000000002,102.80000000000007,,,,,,,
292,8,3412376201,DUO,MIDDLE,6.5,350.1,479.5,,,512.0,,4.6,517.8,419.8,,,1029.6,,5.5,593.0,575.9,,,1984.1,,,,,,,,
293,9,3412376201,SOLO,BOTTOM,4.9,405.1,323.3,,,454.8,,6.2,508.29999999999995,525.4000000000001,,,848.2,,3.3,646.0,580.3,,,1237.5,,,,,,,,
294,10,3412376201,DUO,MIDDLE,5.8,470.59999999999997,251.9,,,368.8,,4.8,445.0,374.8,,,790.3,,7.1000000000000005,549.8,325.4,,,573.3,,,,,,,,
45,1,3412391883,DUO_CARRY,BOTTOM,6.5,291.9,245.6,0.5,18.500000000000014,276.1,61.900000000000006,6.0,388.9,390.9,-1.3999999999999997,-94.1,809.7,123.25000000000006,4.5,737.2,652.2,-1.7000000000000004,212.05,814.0999999999999,-321.29999999999995,,,,,,,
46,2,3412391883,NONE,JUNGLE,0.0,313.7,246.0,-0.5,-2.200000000000003,610.9000000000001,-131.2,0.30000000000000004,363.7,328.7,-1.0999999999999999,-124.20000000000002,1166.6,-101.09999999999997,0.8999999999999999,670.8,420.7,-3.1000000000000005,175.70000000000002,1594.1999999999998,183.0999999999999,,,,,,,
47,3,3412391883,SOLO,MIDDLE,7.1,524.5,337.7,0.19999999999999973,49.70000000000002,526.6,113.50000000000003,8.1,503.29999999999995,513.1,1.5999999999999996,11.5,502.8,-134.09999999999997,6.7,642.7,541.1,1.8000000000000003,152.40000000000006,866.0,-263.79999999999995,,,,,,,
48,4,3412391883,SOLO,TOP,5.7,393.79999999999995,240.89999999999998,-0.6000000000000001,-4.300000000000011,391.4,-100.0,6.5,601.2,464.3,-0.20000000000000018,184.5,681.8,-442.7,5.9,726.3,525.8,3.4,344.90000000000003,1170.9,-143.0999999999999,,,,,,,
49,5,3412391883,DUO_SUPPORT,BOTTOM,0.5,258.4,169.3,0.5,18.500000000000014,271.2,61.900000000000006,0.7,329.1,231.0,-1.3999999999999997,-94.1,436.4,123.25000000000006,0.4,577.4000000000001,398.0,-1.7000000000000004,212.05,343.4,-321.29999999999995,,,,,,,
295,6,3412391883,DUO_SUPPORT,BOTTOM,0.0,196.3,154.8,-0.5,-18.500000000000014,202.7,-61.900000000000006,1.2,406.79999999999995,348.4,1.3999999999999997,94.1,554.8,-123.25000000000006,1.3,468.5,233.0,1.7000000000000004,-212.05,750.7,321.29999999999995,,,,,,,
296,7,3412391883,DUO_CARRY,BOTTOM,6.0,317.0,260.1,-0.5,-18.500000000000014,220.8,-61.900000000000006,8.3,499.4,474.7,1.3999999999999997,94.1,444.79999999999995,-123.25000000000006,7.0,422.0,313.7,1.7000000000000004,-212.05,1049.4,321.29999999999995,,,,,,,
297,8,3412391883,SOLO,TOP,6.300000000000001,398.1,275.9,0.6000000000000001,4.300000000000011,491.4,100.0,6.7,416.7,254.2,0.20000000000000018,-184.5,1124.5,442.7,2.5,381.4,227.2,-3.4,-344.90000000000003,1314.0,143.0999999999999,,,,,,,
298,9,3412391883,SOLO,MIDDLE,6.9,474.79999999999995,282.0,-0.19999999999999973,-49.70000000000002,413.1,-113.50000000000003,6.5,491.79999999999995,352.9,-1.5999999999999996,-11.5,636.9,134.09999999999997,4.9,490.29999999999995,408.2,-1.8000000000000003,-152.40000000000006,1129.8,263.79999999999995,,,,,,,
299,10,3412391883,NONE,JUNGLE,0.5,315.9,287.7,0.5,2.200000000000003,742.1,131.2,1.4,487.9,401.0,1.0999999999999999,124.20000000000002,1267.7,101.09999999999997,4.0,495.1,322.6,3.1000000000000005,-175.70000000000002,1411.1,-183.0999999999999,,,,,,,
35,1,3412430025,DUO_CARRY,BOTTOM,6.699999999999999,305.20000000000005,252.60000000000002,0.04999999999999982,14.450000000000017,240.0,-69.35,7.1,447.7,408.3,-0.3500000000000001,-10.05000000000004,589.3,-63.5,4.6,735.9,583.5,-1.1500000000000001,90.20000000000002,1341.1999999999998,67.39999999999998,2.6,329.2,450.8,-0.9000000000000004,-328.6,1364.2,192.20000000000005
36,2,3412430025,DUO_SUPPORT,BOTTOM,0.2,272.20000000000005,161.3,0.04999999999999982,14.450000000000017,251.7,-69.35,0.5,360.5,237.89999999999998,-0.3500000000000001,-10.05000000000004,750.2,-63.5,0.4,434.6,313.2,-1.1500000000000001,90.20000000000002,773.0999999999999,67.39999999999998,0.4,437.6,161.2,-0.9000000000000004,-328.6,1182.6,192.20000000000005
37,3,3412430025,SOLO,MIDDLE,7.0,434.0,274.0,0.30000000000000027,-39.79999999999998,435.09999999999997,93.49999999999997,5.9,587.4,473.79999999999995,2.4000000000000004,175.79999999999998,1443.7,555.9000000000001,4.8,609.5,627.9,0.7999999999999998,164.2,1548.3999999999999,130.69999999999987,4.2,262.8,226.8,0.0,-387.59999999999997,2286.2,1540.6
38,4,3412430025,NONE,JUNGLE,0.1,308.70000000000005,305.4,0.1,-46.0,539.2,-21.0,2.3,577.4000000000001,399.2,-0.30000000000000004,-49.599999999999966,1218.0,387.70000000000005,0.6000000000000001,579.6,483.6,-4.5,-142.7,1980.6,317.9999999999999,1.2,365.0,332.2,-0.19999999999999996,-244.20000000000005,2833.0,723.1999999999998
39,5,3412430025,SOLO,TOP,7.0,452.0,233.5,1.8,10.599999999999994,391.20000000000005,-90.6,5.6,446.9,334.20000000000005,-1.8,-124.49999999999997,933.5,-313.3,4.1000000000000005,723.5,475.6,2.6,261.5,1669.5,-520.7,3.8,441.6,261.0,3.5999999999999996,-119.79999999999995,1971.4,-862.7999999999997
285,6,3412430025,SOLO,TOP,5.2,441.4,237.2,-1.8,-10.599999999999994,481.8,90.6,7.4,571.4,422.70000000000005,1.8,124.49999999999997,1246.8,313.3,1.5,462.0,331.1,-2.6,-261.5,2190.2,520.7,0.2,561.4,450.4,-3.5999999999999996,119.79999999999995,2834.2,862.7999999999997
286,7,3412430025,DUO_SUPPORT,BOTTOM,0.0,257.6,167.2,-0.04999999999999982,-14.450000000000017,320.3,69.35,0.6,359.5,271.5,0.3500000000000001,10.05000000000004,672.0,63.5,2.3,395.5,239.2,1.1500000000000001,-90.20000000000002,989.8,-67.39999999999998,1.6,687.4,414.0,0.9000000000000004,328.6,1108.0,-192.20000000000005
287,8,3412430025,DUO_CARRY,BOTTOM,6.800000000000001,290.9,246.39999999999998,-0.04999999999999982,-14.450000000000017,310.1,69.35,7.699999999999999,468.8,428.1,0.3500000000000001,10.05000000000004,794.5,63.5,5.0,594.5999999999999,546.6,1.1500000000000001,-90.20000000000002,989.7,-67.39999999999998,3.2,736.6,649.6,0.9000000000000004,328.6,1054.4,-192.20000000000005
288,9,3412430025,NONE,JUNGLE,0.0,354.70000000000005,266.8,-0.1,46.0,560.2,21.0,2.6,627.0,547.3,0.30000000000000004,49.599999999999966,830.3,-387.70000000000005,5.1,722.3,590.3,4.5,142.7,1662.6000000000001,-317.9999999999999,1.4,609.2,449.4,0.19999999999999996,244.20000000000005,2109.8,-723.1999999999998
289,10,3412430025,SOLO,MIDDLE,6.699999999999999,473.79999999999995,264.1,-0.30000000000000027,39.79999999999998,341.6,-93.49999999999997,3.5,411.6,328.8,-2.4000000000000004,-175.79999999999998,887.8,-555.9000000000001,4.0,445.3,297.1,-0.7999999999999998,-164.2,1417.7,-130.69999999999987,4.2,650.4,508.6,0.0,387.59999999999997,745.6,-1540.6
30,1,3412765990,NONE,JUNGLE,0.5,341.7,243.7,-1.0,-22.400000000000006,738.8,235.6,0.7,452.6,409.2,0.2,-206.29999999999998,1206.0,51.200000000000045,,,,,,,,,,,,,,
31,2,3412765990,DUO_CARRY,BOTTOM,7.800000000000001,305.9,297.0,0.40000000000000036,-3.349999999999966,290.6,65.25,8.1,358.0,312.4,1.65,10.199999999999974,598.7,195.35,,,,,,,,,,,,,,
32,3,3412765990,DUO_SUPPORT,BOTTOM,1.2,288.0,175.3,0.40000000000000036,-3.349999999999966,363.7,65.25,1.5,330.4,238.0,1.65,10.199999999999974,618.3,195.35,,,,,,,,,,,,,,
33,4,3412765990,SOLO,MIDDLE,6.0,397.70000000000005,223.29999999999998,-2.6000000000000005,-133.70000000000002,354.9,245.5,5.1,446.3,396.7,-3.4999999999999996,-132.39999999999998,970.5,485.79999999999995,,,,,,,,,,,,,,
34,5,3412765990,SOLO,TOP,6.699999999999999,377.1,234.8,-6.661338147750939e-16,-54.199999999999974,564.8,300.7,7.0,433.20000000000005,373.20000000000005,0.49999999999999956,-103.89999999999998,785.9000000000001,128.40000000000003,,,,,,,,,,,,,,
280,6,3412765990,SOLO,MIDDLE,8.600000000000001,531.4000000000001,337.1,2.6000000000000005,133.70000000000002,109.4,-245.5,8.6,578.7,543.5,3.4999999999999996,132.39999999999998,484.7,-485.79999999999995,,,,,,,,,,,,,,
281,7,3412765990,NONE,JUNGLE,1.5,364.1,299.0,1.0,22.400000000000006,503.20000000000005,-235.6,0.5,658.9,571.0,-0.2,206.29999999999998,1154.8,-51.200000000000045,,,,,,,,,,,,,,
282,8,3412765990,DUO_CARRY,BOTTOM,8.1,303.29999999999995,290.4,-0.40000000000000036,3.349999999999966,364.5,-65.25,6.1,358.20000000000005,319.1,-1.65,-10.199999999999974,470.5,-195.35,,,,,,,,,,,,,,
283,9,3412765990,SOLO,TOP,6.7,431.29999999999995,267.6,6.661338147750939e-16,54.199999999999974,264.1,-300.7,6.5,537.1,512.0,-0.49999999999999956,103.89999999999998,657.5,-128.40000000000003,,,,,,,,,,,,,,
284,10,3412765990,DUO_SUPPORT,BOTTOM,0.1,297.29999999999995,185.2,-0.40000000000000036,3.349999999999966,159.3,-65.25,0.2,309.8,246.2,-1.65,-10.199999999999974,355.8,-195.35,,,,,,,,,,,,,,
25,1,3412773043,DUO_CARRY,BOTTOM,7.1,307.5,300.8,-0.25000000000000044,-18.450000000000017,172.5,-70.65,6.0,435.8,403.8,-2.220446049250313e-16,-25.49999999999997,675.1,17.25,,,,,,,,,,,,,,
26,2,3412773043,DUO_SUPPORT,BOTTOM,0.6,245.5,146.7,-0.25000000000000044,-18.450000000000017,145.2,-70.65,1.1,417.4,275.79999999999995,-2.220446049250313e-16,-25.49999999999997,683.7,17.25,,,,,,,,,,,,,,
27,3,3412773043,SOLO,TOP,6.8,478.1,366.2,2.0,70.5,652.7,228.60000000000002,7.9,696.8,543.4,1.5,179.2,1518.2,573.8,,,,,,,,,,,,,,
28,4,3412773043,NONE,JUNGLE,0.0,253.60000000000002,255.0,-0.2,-131.89999999999998,694.1,184.9,0.9,505.0,464.2,0.30000000000000004,65.19999999999999,1165.7,249.10000000000002,,,,,,,,,,,,,,
29,5,3412773043,SOLO,MIDDLE,8.7,493.6,259.7,2.6,62.5,232.4,-71.79999999999998,7.3,472.0,353.8,0.6999999999999997,-79.69999999999996,584.0,-250.69999999999996,,,,,,,,,,,,,,
275,6,3412773043,SOLO,MIDDLE,6.1,431.1,252.9,-2.6,-62.5,304.2,71.79999999999998,6.6,551.7,385.5,-0.6999999999999997,79.69999999999996,834.6999999999999,250.69999999999996,,,,,,,,,,,,,,
276,7,3412773043,DUO_SUPPORT,BOTTOM,0.1,284.4,142.2,0.25000000000000044,18.450000000000017,167.9,70.65,0.1,481.6,349.5,2.220446049250313e-16,25.49999999999997,457.2,-17.25,,,,,,,,,,,,,,
277,8,3412773043,NONE,JUNGLE,0.2,385.5,272.6,0.2,131.89999999999998,509.2,-184.9,0.6000000000000001,439.8,392.0,-0.30000000000000004,-65.19999999999999,916.6,-249.10000000000002,,,,,,,,,,,,,,
278,9,3412773043,SOLO,TOP,4.8,407.6,251.8,-2.0,-70.5,424.1,-228.60000000000002,6.4,517.6,494.0,-1.5,-179.2,944.4,-573.8,,,,,,,,,,,,,,
279,10,3412773043,DUO_CARRY,BOTTOM,8.1,305.5,292.29999999999995,0.25000000000000044,18.450000000000017,291.1,70.65,7.0,422.6,521.4000000000001,2.220446049250313e-16,25.49999999999997,867.1,-17.25,,,,,,,,,,,,,,
20,1,3412836628,NONE,JUNGLE,0.9,333.3,275.8,0.4,-46.5,891.9000000000001,268.6,5.0,616.3,466.9,3.9000000000000004,127.80000000000001,1051.2,-214.2,,,,,,,,,,,,,,
21,2,3412836628,SOLO,TOP,4.9,295.1,218.9,-1.7999999999999998,-189.2,671.9,231.09999999999997,5.800000000000001,530.4,460.29999999999995,-3.1999999999999997,-170.29999999999998,1335.5,485.1,,,,,,,,,,,,,,
22,3,3412836628,DUO_SUPPORT,MIDDLE,0.8,275.6,299.0,,,238.0,,2.3,368.9,413.79999999999995,,,614.2,,,,,,,,,,,,,,,
23,4,3412836628,DUO,MIDDLE,4.9,321.0,300.0,,,271.1,,2.7,348.8,282.20000000000005,,,849.9,,,,,,,,,,,,,,,
24,5,3412836628,DUO,MIDDLE,5.7,384.6,337.4,,,551.8,,3.6,432.29999999999995,562.2,,,982.8,,,,,,,,,,,,,,,
270,6,3412836628,SOLO,TOP,6.699999999999999,484.29999999999995,420.0,1.7999999999999998,189.2,440.8,-231.09999999999997,9.0,700.7,667.0,3.1999999999999997,170.29999999999998,850.4,-485.1,,,,,,,,,,,,,,
271,7,3412836628,NONE,JUNGLE,0.5,379.8,420.5,-0.4,46.5,623.3,-268.6,1.1,488.5,547.4,-3.9000000000000004,-127.80000000000001,1265.4,214.2,,,,,,,,,,,,,,
272,8,3412836628,DUO_CARRY,BOTTOM,5.6,301.0,305.2,,,426.0,,5.4,360.8,465.1,,,738.5,,,,,,,,,,,,,,,
273,9,3412836628,SOLO,MIDDLE,6.9,519.0,393.5,,,411.90000000000003,,5.8,480.7,568.7,,,786.5999999999999,,,,,,,,,,,,,,,
274,10,3412836628,DUO_SUPPORT,BOTTOM,1.5,303.5,260.9,,,394.70000000000005,,0.8999999999999999,289.5,344.6,,,880.5,,,,,,,,,,,,,,,
10,1,3412939657,DUO_CARRY,BOTTOM,6.8,329.70000000000005,246.8,0.34999999999999987,-23.50000000000003,245.5,-18.700000000000003,5.6,445.1,374.70000000000005,-0.6500000000000004,53.05000000000004,500.7,94.79999999999995,4.8,504.79999999999995,439.8,0.09999999999999987,-4.049999999999983,612.9000000000001,154.60000000000008,3.8,460.4,589.0,-0.6000000000000001,-275.29999999999995,1006.0,194.4000000000001
11,2,3412939657,SOLO,MIDDLE,7.0,467.1,307.29999999999995,1.9,65.19999999999999,258.0,-89.0,4.6,429.1,387.3,-0.30000000000000004,-82.99999999999997,637.0,-154.49999999999997,2.9,426.6,360.9,0.3999999999999999,104.30000000000004,894.7,-30.299999999999955,2.6,396.8,479.6,1.0,-102.39999999999998,1371.0,33.200000000000045
12,3,3412939657,SOLO,TOP,8.1,525.8,295.2,1.4999999999999996,79.70000000000002,292.0,11.700000000000003,5.1,460.40000000000003,445.4,-0.30000000000000004,50.60000000000002,805.0,73.5,4.0,446.1,333.70000000000005,0.5,61.10000000000002,1271.5,250.3,1.2,570.8,420.0,-0.6000000000000001,71.19999999999993,2905.0,1513.8
13,4,3412939657,DUO_SUPPORT,BOTTOM,0.3,263.2,170.0,0.34999999999999987,-23.50000000000003,258.2,-18.700000000000003,1.3,360.1,298.4,-0.6500000000000004,53.05000000000004,727.0,94.79999999999995,2.0,380.70000000000005,298.6,0.09999999999999987,-4.049999999999983,675.6,154.60000000000008,1.2,251.6,286.6,-0.6000000000000001,-275.29999999999995,1301.0,194.4000000000001
14,5,3412939657,NONE,JUNGLE,0.5,288.3,257.6,0.5,-40.39999999999999,615.2,-80.1,1.5,457.29999999999995,493.4,-0.30000000000000016,-39.50000000000003,832.4,-155.50000000000006,0.4,385.6,313.0,-3.5999999999999996,-191.39999999999998,1316.8,278.29999999999995,1.2,589.6,383.0,0.0,153.20000000000005,2431.4,287.0
260,6,3412939657,SOLO,MIDDLE,5.1,401.9,207.4,-1.9,-65.19999999999999,347.0,89.0,4.9,512.0999999999999,483.0,0.30000000000000004,82.99999999999997,791.5,154.49999999999997,2.5,322.29999999999995,312.1,-0.3999999999999999,-104.30000000000004,925.0,30.299999999999955,1.6,499.2,513.6,-1.0,102.39999999999998,1337.8,-33.200000000000045
261,7,3412939657,DUO_CARRY,BOTTOM,6.0,324.20000000000005,253.10000000000002,-0.34999999999999987,23.50000000000003,254.8,18.700000000000003,5.6,337.9,318.8,0.6500000000000004,-53.05000000000004,535.4,-94.79999999999995,3.6,531.5,463.20000000000005,-0.09999999999999987,4.049999999999983,409.4,-154.60000000000008,4.2,633.0,452.4,0.6000000000000001,275.29999999999995,899.8,-194.4000000000001
262,8,3412939657,SOLO,TOP,6.6,446.1,232.10000000000002,-1.4999999999999996,-79.70000000000002,280.3,-11.700000000000003,5.4,409.8,432.4,0.30000000000000004,-50.60000000000002,731.5,-73.5,3.5,385.0,333.5,-0.5,-61.10000000000002,1021.2,-250.3,1.8,499.6,284.2,0.6000000000000001,-71.19999999999993,1391.2,-1513.8
263,9,3412939657,NONE,JUNGLE,0.0,328.7,263.0,-0.5,40.39999999999999,695.3,80.1,1.8,496.8,371.0,0.30000000000000016,39.50000000000003,987.9000000000001,155.50000000000006,4.0,577.0,436.0,3.5999999999999996,191.39999999999998,1038.5,-278.29999999999995,1.2,436.4,239.6,0.0,-153.20000000000005,2144.4,-287.0
264,10,3412939657,DUO_SUPPORT,BOTTOM,0.4,315.70000000000005,203.9,-0.34999999999999987,23.50000000000003,286.3,18.700000000000003,2.6,361.2,372.5,0.6500000000000004,-53.05000000000004,502.70000000000005,-94.79999999999995,3.0,362.1,268.3,-0.09999999999999987,4.049999999999983,569.9,-154.60000000000008,2.0,629.6,419.8,0.6000000000000001,275.29999999999995,1018.4,-194.4000000000001
15,1,3412945039,DUO_CARRY,BOTTOM,5.0,263.0,246.29999999999998,-1.5499999999999998,-53.19999999999999,254.0,-39.64999999999998,5.4,507.20000000000005,635.0,0.5,148.95000000000005,614.4,-315.6,,,,,,,,,,,,,,
16,2,3412945039,DUO_SUPPORT,BOTTOM,0.5,269.6,177.0,-1.5499999999999998,-53.19999999999999,222.1,-39.64999999999998,1.6,484.2,419.6,0.5,148.95000000000005,566.4,-315.6,,,,,,,,,,,,,,
17,3,3412945039,DUO,TOP,7.2,497.9,352.9,,,529.8,,7.699999999999999,717.7,523.6,,,1454.4,,,,,,,,,,,,,,,
18,4,3412945039,NONE,JUNGLE,0.3,302.1,230.1,0.09999999999999998,-49.2,852.3,145.5,0.6,495.9,395.29999999999995,-0.5,-156.7,1387.1,-145.39999999999998,,,,,,,,,,,,,,
19,5,3412945039,DUO,TOP,5.5,391.4,280.0,,,221.89999999999998,,4.8,490.6,370.3,,,645.2,,,,,,,,,,,,,,,
265,6,3412945039,DUO_SUPPORT,BOTTOM,1.2,318.0,213.4,1.5499999999999998,53.19999999999999,252.9,39.64999999999998,1.1,281.0,287.7,-0.5,-148.95000000000005,1124.8,315.6,,,,,,,,,,,,,,
266,7,3412945039,SOLO,MIDDLE,6.8,435.2,309.6,,,343.4,,6.0,531.7,437.6,,,1015.8,,,,,,,,,,,,,,,
267,8,3412945039,NONE,JUNGLE,0.2,351.3,274.5,-0.09999999999999998,49.2,706.8,-145.5,1.1,652.5999999999999,513.4,0.5,156.7,1532.5,145.39999999999998,,,,,,,,,,,,,,
268,9,3412945039,DUO_CARRY,BOTTOM,7.4,321.0,293.5,1.5499999999999998,53.19999999999999,302.5,39.64999999999998,4.9,412.5,412.0,-0.5,-148.95000000000005,687.2,315.6,,,,,,,,,,,,,,
269,10,3412945039,SOLO,TOP,3.3000000000000003,360.3,167.8,,,559.3,,3.9000000000000004,438.3,234.39999999999998,,,1299.3,,,,,,,,,,,,,,,
5,1,3414381250,DUO_SUPPORT,NONE,1.0,249.29999999999998,216.0,0.3999999999999997,4.160000000000025,168.6,-63.22000000000003,,,,,,,,,,,,,,,,,,,,,
6,2,3414381250,DUO_SUPPORT,NONE,4.4,326.1,220.0,0.3999999999999997,4.160000000000025,421.0,-63.22000000000003,,,,,,,,,,,,,,,,,,,,,
7,3,3414381250,DUO_SUPPORT,NONE,0.6000000000000001,310.9,293.5,0.3999999999999997,4.160000000000025,773.9,-63.22000000000003,,,,,,,,,,,,,,,,,,,,,
8,4,3414381250,DUO,NONE,7.8999999999999995,349.5,377.6,0.3999999999999997,4.160000000000025,172.0,-63.22000000000003,,,,,,,,,,,,,,,,,,,,,
9,5,3414381250,DUO_SUPPORT,NONE,7.1,445.4,263.2,0.3999999999999997,4.160000000000025,281.5,-63.22000000000003,,,,,,,,,,,,,,,,,,,,,
255,6,3414381250,DUO_SUPPORT,NONE,0.1,191.4,136.3,-0.3999999999999997,-4.160000000000025,252.5,63.22000000000003,,,,,,,,,,,,,,,,,,,,,
256,7,3414381250,DUO,NONE,6.9,496.5,331.5,-0.3999999999999997,-4.160000000000025,397.0,63.22000000000003,,,,,,,,,,,,,,,,,,,,,
257,8,3414381250,DUO_SUPPORT,NONE,0.0,296.29999999999995,249.5,-0.3999999999999997,-4.160000000000025,983.9,63.22000000000003,,,,,,,,,,,,,,,,,,,,,
258,9,3414381250,DUO_SUPPORT,NONE,6.3,409.70000000000005,216.1,-0.3999999999999997,-4.160000000000025,310.7,63.22000000000003,,,,,,,,,,,,,,,,,,,,,
259,10,3414381250,DUO_SUPPORT,NONE,5.7,266.5,244.5,-0.3999999999999997,-4.160000000000025,189.0,63.22000000000003,,,,,,,,,,,,,,,,,,,,,
0,1,3414404544,SOLO,MIDDLE,7.5,416.7,269.0,-0.9999999999999996,-37.69999999999999,272.9,132.6,6.0,528.1,532.2,-0.2999999999999998,60.10000000000002,409.3,-122.29999999999998,4.2,635.2,445.79999999999995,0.5000000000000004,294.79999999999995,813.7,79.39999999999998,,,,,,,
1,2,3414404544,DUO_CARRY,BOTTOM,5.8,267.5,226.1,-0.5,-15.09999999999998,292.6,113.34999999999997,7.6,478.5,424.0,0.6499999999999999,47.599999999999994,348.0,-4.600000000000023,6.300000000000001,642.5,554.4,-0.4999999999999998,132.95,656.4,275.54999999999995,,,,,,,
2,3,3414404544,DUO_SUPPORT,BOTTOM,1.2,309.79999999999995,158.10000000000002,-0.5,-15.09999999999998,213.5,113.34999999999997,1.1,358.2,300.0,0.6499999999999999,47.599999999999994,570.3,-4.600000000000023,0.2,569.5,382.20000000000005,-0.4999999999999998,132.95,1112.2,275.54999999999995,,,,,,,
