,summonerName,participantId,gameId,gameCreation,gameDuration,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,teamId_team,win_team,firstBlood_team,firstTower_team,firstInhibitor_team,firstBaron_team,firstDragon_team,firstRiftHerald_team,towerKills_team,inhibitorKills_team,baronKills_team,dragonKills_team,riftHeraldKills_team,ban1,ban2,ban3,ban4,ban5,role,lane,creepsPerMinDeltas_0-10,xpPerMinDeltas_0-10,goldPerMinDeltas_0-10,csDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_0-10,damageTakenPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_0-10,creepsPerMinDeltas_10-20,xpPerMinDeltas_10-20,goldPerMinDeltas_10-20,csDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_10-20,damageTakenPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_10-20,creepsPerMinDeltas_20-30,xpPerMinDeltas_20-30,goldPerMinDeltas_20-30,csDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_20-30,damageTakenPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_20-30,creepsPerMinDeltas_30-end,xpPerMinDeltas_30-end,goldPerMinDeltas_30-end,csDiffPerMinDeltas_30-end,xpDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_30-end,damageTakenDiffPerMinDeltas_30-end,championId,spell1Id,spell2Id
78,McTrappin,9,3409106485,1.58882E+12,1415,1055,3371,3006,3085,1053,1038,3340,10,0,7,10,2,1,0,1,0,0,0,132693,1722,119347,11623,714,23774,1205,22226,342,1196,3,5370,15344,8261,9,17,8178,1943,6235,0,11069,9550,3,0,169,7,0,5,87,13,0,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8008,2,20,0,9101,928,1577,0,9103,21,0,0,8014,513,0,0,8304,10,3,0,8345,3,0,0,8000,8300,5005,5008,5002,200,Win,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,9,2,0,3,1,"{'championId': 18, 'pickTurn': 6}","{'championId': 114, 'pickTurn': 7}","{'championId': 157, 'pickTurn': 8}","{'championId': 25, 'pickTurn': 9}","{'championId': 8, 'pickTurn': 10}",DUO_CARRY,BOTTOM,6.7,296.7,293.4,-0.3,44.1,264.1,-143.5,8.3,462.4,491.8,0.25,111.45,304,-432.2,,,,,,,,,,,,,,,222,7,4
79,Lucifer Durga,10,3409106485,1.58882E+12,1415,3859,3050,3211,1001,2055,3067,3340,2,0,9,2,1,1,1411,0,0,0,0,17455,7342,5483,4629,0,5554,3282,1870,401,826,1,8984,3092,2475,14,29,7116,1407,5589,120,6105,5175,0,1,21,0,0,0,60,12,1,8,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8439,375,0,0,8446,1354,0,0,8473,407,0,0,8451,156,0,0,8321,3,0,0,8347,0,0,0,8400,8300,5008,5002,5002,200,Win,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,9,2,0,3,1,"{'championId': 18, 'pickTurn': 6}","{'championId': 114, 'pickTurn': 7}","{'championId': 157, 'pickTurn': 8}","{'championId': 25, 'pickTurn': 9}","{'championId': 8, 'pickTurn': 10}",DUO_SUPPORT,BOTTOM,0.6,271.9,166.6,-0.3,44.1,185.8,-143.5,1,389.5,279,0.25,111.45,284.2,-432.2,,,,,,,,,,,,,,,89,4,14
80,give head,1,3409308595,1.58882E+12,1735,1400,2031,3047,3071,1053,0,3340,1,9,7,0,1,0,283,0,0,0,0,148460,5178,136172,7110,0,9680,36,8670,974,13323,1,22443,12195,0,17,20,35918,10612,24897,408,8717,8175,0,0,48,124,76,16,324,14,0,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8010,161,0,0,9111,633,160,0,9105,18,20,0,8014,92,0,0,8139,723,0,0,8135,2749,5,0,8000,8100,5005,5008,5002,100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,3,0,"{'championId': 77, 'pickTurn': 1}","{'championId': 202, 'pickTurn': 2}","{'championId': 11, 'pickTurn': 3}","{'championId': 82, 'pickTurn': 4}","{'championId': 63, 'pickTurn': 5}",NONE,JUNGLE,0.2,347.2,308.5,-0.4,42.7,674.4,-76.4,1.6,360.7,249.9,-0.4,-153.2,1191.7,411.9,,,,,,,,,,,,,,,141,4,11
81,AdcMuted,2,3409308595,1.58882E+12,1735,3853,3190,3504,3117,2424,0,3364,1,7,9,0,1,0,481,0,0,0,0,12482,10844,1009,628,0,5881,5019,233,628,13884,5,6499,278,188,30,42,12351,4825,6851,674,6283,6150,0,0,5,0,0,0,147,12,2,17,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8229,1124,0,0,8226,250,169,0,8210,0,0,0,8236,24,0,0,8313,0,0,0,8345,3,0,0,8200,8300,5008,5008,5002,100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,3,0,"{'championId': 77, 'pickTurn': 1}","{'championId': 202, 'pickTurn': 2}","{'championId': 11, 'pickTurn': 3}","{'championId': 82, 'pickTurn': 4}","{'championId': 63, 'pickTurn': 5}",DUO_SUPPORT,BOTTOM,0,265.1,181.8,0.9,5.5,190.5,17.8,0.1,240.9,214.9,-1.5,-118.05,486.8,266.1,,,,,,,,,,,,,,,16,4,14
82,V312ÎT45,3,3409308595,1.58882E+12,1735,3165,0,3151,3020,1082,3115,3364,9,5,3,5,2,2,563,1,0,0,0,101033,75969,22091,2972,0,24775,21245,1502,2028,4398,1,9136,7209,3358,18,46,22168,12465,8983,720,11919,11785,1,0,155,0,0,0,396,16,1,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8214,1855,0,0,8226,250,675,0,8233,18,20,0,8237,640,0,0,8135,3421,5,0,8126,1157,0,0,8200,8100,5005,5008,5002,100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,3,0,"{'championId': 77, 'pickTurn': 1}","{'championId': 202, 'pickTurn': 2}","{'championId': 11, 'pickTurn': 3}","{'championId': 82, 'pickTurn': 4}","{'championId': 63, 'pickTurn': 5}",SOLO,TOP,5.3,417.6,292.5,1.2,28.3,513.5,10.2,6.7,596.3,540.8,1.7,133.1,708,349.3,,,,,,,,,,,,,,,17,4,14
83,AJKMC Blade1996,4,3409308595,1.58882E+12,1735,1055,3046,3031,1053,3006,1038,3340,4,6,1,2,2,1,677,1,0,0,0,166526,9159,154183,3183,499,9842,587,8457,798,2248,1,18755,4225,564,13,10,20722,5029,14498,1194,11154,9900,0,0,200,20,13,0,147,15,0,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8010,445,0,0,9111,429,100,0,9104,24,0,0,8014,269,0,0,8139,495,0,0,8135,594,3,0,8000,8100,5005,5008,5003,100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,3,0,"{'championId': 77, 'pickTurn': 1}","{'championId': 202, 'pickTurn': 2}","{'championId': 11, 'pickTurn': 3}","{'championId': 82, 'pickTurn': 4}","{'championId': 63, 'pickTurn': 5}",SOLO,MIDDLE,7.3,489.9,265.9,-0.5,36.7,186,-107,6.9,468,277,0.1,-105,823.5,51.6,,,,,,,,,,,,,,,157,14,4
84,NA Winder,5,3409308595,1.58882E+12,1735,1055,3153,3124,3006,3086,0,3340,4,9,4,2,1,1,655,0,0,0,0,121254,2663,89283,29307,0,13973,521,10289,3161,2195,3,8509,4600,1497,7,10,22723,4788,16733,1202,9812,9730,0,0,176,0,0,0,22,13,0,5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8005,1099,727,371,9111,349,160,0,9104,19,20,0,8014,241,0,0,8275,11,0,0,8236,14,0,0,8000,8200,5005,5008,5002,100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,3,0,"{'championId': 77, 'pickTurn': 1}","{'championId': 202, 'pickTurn': 2}","{'championId': 11, 'pickTurn': 3}","{'championId': 82, 'pickTurn': 4}","{'championId': 63, 'pickTurn': 5}",DUO_CARRY,BOTTOM,7.7,300.1,298.3,0.9,5.5,314.3,17.8,5.3,373.9,353.1,-1.5,-118.05,941.4,266.1,,,,,,,,,,,,,,,67,4,7
85,ExhaustMyHoles,6,3409308595,1.58882E+12,1735,3157,3047,3115,1402,1052,1026,3364,7,7,9,3,2,2,377,1,0,0,0,181642,137186,34861,9594,0,17037,14210,1682,1144,7343,1,22384,28106,6961,13,9,22162,6733,13466,1963,13019,11010,5,2,46,120,83,13,116,15,1,6,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8010,1043,0,0,9111,979,320,0,9104,15,0,0,8017,221,0,0,8143,529,0,0,8106,5,0,0,8000,8100,5005,5008,5002,200,Win,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11,4,1,0,1,"{'championId': 18, 'pickTurn': 6}","{'championId': 122, 'pickTurn': 7}","{'championId': 64, 'pickTurn': 8}","{'championId': 523, 'pickTurn': 9}","{'championId': 9, 'pickTurn': 10}",NONE,JUNGLE,0.6,304.5,261.5,0.4,-42.7,750.8,76.4,2,513.9,568,0.4,153.2,779.8,-411.9,,,,,,,,,,,,,,,131,11,4
86,McTrappin,7,3409308595,1.58882E+12,1735,3094,3006,3031,3139,1031,3085,3340,11,4,11,6,2,2,823,2,0,0,0,171778,755,166404,4619,617,27051,325,26122,604,1369,3,10586,13811,7954,15,15,14154,3262,9808,1082,14415,14100,2,1,197,24,4,12,115,15,0,6,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8008,2,10,0,9101,2852,3161,0,9103,22,50,0,8014,626,0,0,8304,10,3,0,8345,3,0,0,8000,8300,5005,5008,5002,200,Win,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11,4,1,0,1,"{'championId': 18, 'pickTurn': 6}","{'championId': 122, 'pickTurn': 7}","{'championId': 64, 'pickTurn': 8}","{'championId': 523, 'pickTurn': 9}","{'championId': 9, 'pickTurn': 10}",DUO_CARRY,BOTTOM,5.5,292.1,251.8,-0.9,-5.5,268.3,-17.8,8.2,486.7,562.9,1.5,118.05,463.8,-266.1,,,,,,,,,,,,,,,222,7,4
87,Tower of God Bam,8,3409308595,1.58882E+12,1735,3077,3142,3814,3117,3147,0,3364,11,5,5,8,2,1,1119,1,0,0,0,170147,0,161740,8407,722,19136,0,18048,1088,6669,1,12081,4764,2967,22,3,23761,5924,15788,2048,13700,11250,2,0,190,30,20,3,145,16,1,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8010,592,0,0,9111,1005,320,0,9105,13,10,0,8299,697,0,0,8139,1225,0,0,8135,3922,4,0,8000,8100,5008,5008,5003,200,Win,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11,4,1,0,1,"{'championId': 18, 'pickTurn': 6}","{'championId': 122, 'pickTurn': 7}","{'championId': 64, 'pickTurn': 8}","{'championId': 523, 'pickTurn': 9}","{'championId': 9, 'pickTurn': 10}",SOLO,MIDDLE,7.8,453.2,329.5,0.5,-36.7,293,107,6.8,573,583.7,-0.1,105,771.9,-51.6,,,,,,,,,,,,,,,91,4,14
88,SolarMilk,9,3409308595,1.58882E+12,1735,3152,3157,3041,3020,1052,0,3364,5,2,11,4,1,1,334,0,0,0,0,93006,66207,26060,738,0,15659,13848,1136,674,1167,1,17710,7938,4769,24,26,15415,8557,5805,1052,10083,8985,1,0,117,16,9,4,496,15,2,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,8229,1187,0,0,8226,250,634,0,8233,18,40,0,8237,434,0,0,8143,428,0,0,8106,5,0,0,8200,8100,5008,5008,5003,200,Win,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11,4,1,0,1,"{'championId': 18, 'pickTurn': 6}","{'championId': 122, 'pickTurn': 7}","{'championId': 64, 'pickTurn': 8}","{'championId': 523, 'pickTurn': 9}","{'championId': 9, 'pickTurn': 10}",SOLO,TOP,4.1,389.3,236.3,-1.2,-28.3,503.3,-10.2,5,463.2,304.8,-1.7,-133.1,358.7,-349.3,,,,,,,,,,,,,,,54,14,4
89,LeiZ4Ever,10,3409308595,1.58882E+12,1735,3853,3157,3107,2055,3047,3136,3364,2,2,18,2,1,1,1476,0,0,0,0,30888,25109,4860,919,0,9534,8019,826,688,5123,4,8932,2752,1254,29,46,14041,5369,7228,1442,9037,8050,0,1,23,8,0,0,88,14,2,13,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8214,922,605,0,8226,250,305,0,8210,0,0,0,8237,457,0,0,8313,0,0,0,8345,3,0,0,8200,8300,5008,5008,5002,200,Win,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11,4,1,0,1,"{'championId': 18, 'pickTurn': 6}","{'championId': 122, 'pickTurn': 7}","{'championId': 64, 'pickTurn': 8}","{'championId': 523, 'pickTurn': 9}","{'championId': 9, 'pickTurn': 10}",DUO_SUPPORT,BOTTOM,0.4,262.1,170.8,-0.9,-5.5,200.9,-17.8,0.2,364.2,318.8,1.5,118.05,432.2,-266.1,,,,,,,,,,,,,,,25,14,4
90,SwiTz DoZz,1,3409331421,1.58882E+12,1538,1058,3040,3151,3116,0,0,3340,8,6,8,3,3,2,800,1,1,0,0,80358,71293,8006,1058,0,20604,19162,686,754,4818,1,10969,380,207,13,50,21146,8230,12515,400,11224,10650,0,0,151,0,0,0,322,14,0,7,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8230,16,0,0,8226,250,208,0,8233,13,10,0,8236,24,0,0,8139,1123,0,0,8135,2677,5,0,8200,8100,5008,5008,5002,100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1,"{'championId': 84, 'pickTurn': 1}","{'championId': 122, 'pickTurn': 2}","{'championId': 157, 'pickTurn': 3}","{'championId': 875, 'pickTurn': 4}","{'championId': 62, 'pickTurn': 5}",SOLO,MIDDLE,6.4,410.9,234,-1.2,-56.7,207.3,-63.4,6.1,499.5,492.7,-1,-52.5,851.4,59.6,,,,,,,,,,,,,,,69,4,14
91,Main Blind Monk,2,3409331421,1.58882E+12,1538,1402,2031,3157,3916,3020,0,3340,4,7,10,2,1,1,418,0,0,0,0,106964,76611,25984,4369,0,11687,9393,1439,853,6598,1,9562,7507,604,12,16,21314,7614,13497,202,8680,8250,0,0,26,97,84,0,122,13,0,6,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8128,584,12,0,8126,233,0,0,8138,30,0,0,8105,16,5,0,8233,17,10,0,8236,24,0,0,8100,8200,5005,5008,5002,100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1,"{'championId': 84, 'pickTurn': 1}","{'championId': 122, 'pickTurn': 2}","{'championId': 157, 'pickTurn': 3}","{'championId': 875, 'pickTurn': 4}","{'championId': 62, 'pickTurn': 5}",NONE,JUNGLE,0.2,351.8,285.4,0.2,56.3,667.3,-92.2,1.1,436.4,367.3,0.5,-69.4,790,-280.4,,,,,,,,,,,,,,,60,4,11
92,eEhJoDLeif,3,3409331421,1.58882E+12,1538,3078,3111,3065,3082,1054,0,3340,4,6,5,3,3,1,550,1,1,0,0,126093,17264,97204,11625,0,14585,3731,10853,0,582,1,27259,8883,3667,9,14,30023,10586,18025,1411,9784,9343,2,0,172,4,3,0,134,15,0,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8230,12,0,0,8224,601,0,0,8210,9,0,0,8236,14,0,0,8345,3,0,0,8352,100,617,50,8200,8300,5007,5002,5001,100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1,"{'championId': 84, 'pickTurn': 1}","{'championId': 122, 'pickTurn': 2}","{'championId': 157, 'pickTurn': 3}","{'championId': 875, 'pickTurn': 4}","{'championId': 62, 'pickTurn': 5}",SOLO,TOP,8,443.4,282,1.2,-10.9,685.7,169.1,6.4,490.8,311.7,-0.7,-106.6,1507.1,858.2,,,,,,,,,,,,,,,75,12,4
93,JohnMallard,4,3409331421,1.58882E+12,1538,3153,3006,1038,3085,1036,1036,3340,6,10,8,2,2,2,486,1,0,0,0,79018,1640,73307,4071,513,13804,915,12394,494,3722,4,8461,0,0,16,15,20489,7977,11667,844,9991,9500,0,0,150,16,8,0,152,12,0,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9923,45,93,0,8139,592,0,0,8138,18,0,0,8135,757,5,0,9111,740,280,0,9104,15,30,0,8100,8000,5005,5008,5002,100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1,"{'championId': 84, 'pickTurn': 1}","{'championId': 122, 'pickTurn': 2}","{'championId': 157, 'pickTurn': 3}","{'championId': 875, 'pickTurn': 4}","{'championId': 62, 'pickTurn': 5}",DUO_CARRY,BOTTOM,7.2,256.4,285.9,-0.75,-74.55,343.6,124.8,6,478.1,418.8,-0.95,-119.95,829.5,169.35,,,,,,,,,,,,,,,429,4,7
94,Spankez,5,3409331421,1.58882E+12,1538,2055,3855,3109,3117,1029,0,3364,0,10,9,0,0,0,476,0,0,0,0,15546,6497,4566,4482,0,6357,4036,1562,758,144,1,20020,71,71,38,29,17895,5563,11934,397,4994,4625,0,0,17,0,0,0,79,11,7,19,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8439,550,0,0,8446,0,0,0,8473,360,0,0,8242,9,0,0,8345,3,0,0,8347,0,0,0,8400,8300,5008,5003,5002,100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1,"{'championId': 84, 'pickTurn': 1}","{'championId': 122, 'pickTurn': 2}","{'championId': 157, 'pickTurn': 3}","{'championId': 875, 'pickTurn': 4}","{'championId': 62, 'pickTurn': 5}",DUO_SUPPORT,BOTTOM,1.1,268.7,155.1,-0.75,-74.55,406.4,124.8,0.5,256.9,180.6,-0.95,-119.95,599,169.35,,,,,,,,,,,,,,,53,4,14
95,llllllIIIllll,6,3409331421,1.58882E+12,1538,3040,3102,3020,3027,0,0,3363,8,4,5,3,2,3,805,2,0,0,0,118482,108380,9368,733,0,17168,16039,661,467,4404,1,9109,6165,1082,25,19,17943,10472,6741,729,10605,10350,0,0,161,18,16,2,87,14,4,12,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,8230,12,0,0,8226,250,768,0,8210,0,0,0,8236,24,0,0,8126,395,0,0,8135,3011,4,0,8200,8100,5008,5008,5003,200,Win,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,1,0,3,1,"{'championId': 114, 'pickTurn': 6}","{'championId': 38, 'pickTurn': 7}","{'championId': 18, 'pickTurn': 8}","{'championId': 157, 'pickTurn': 9}","{'championId': 25, 'pickTurn': 10}",SOLO,MIDDLE,7.6,467.6,309.9,1.2,56.7,270.7,63.4,7.1,552,399.3,1,52.5,791.8,-59.6,,,,,,,,,,,,,,,13,4,12
96,Pen IsIand xD,7,3409331421,1.58882E+12,1538,1412,2031,0,3078,1029,3111,3364,2,2,16,0,1,0,1049,0,0,0,0,119668,16862,90738,12067,0,11741,1658,9669,413,17162,1,15506,30719,1594,30,12,26668,8195,18154,318,9388,8208,0,0,15,116,75,0,317,14,4,8,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,9923,34,87,0,8143,313,0,0,8138,18,0,0,8105,15,5,0,9111,914,360,0,9105,15,0,0,8100,8000,5005,5008,5002,200,Win,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,1,0,3,1,"{'championId': 114, 'pickTurn': 6}","{'championId': 38, 'pickTurn': 7}","{'championId': 18, 'pickTurn': 8}","{'championId': 157, 'pickTurn': 9}","{'championId': 25, 'pickTurn': 10}",NONE,JUNGLE,0,295.5,248.7,-0.2,-56.3,759.5,92.2,0.6,505.8,399.2,-0.5,69.4,1070.4,280.4,,,,,,,,,,,,,,,5,4,11
97,ExhaustMyHoles,8,3409331421,1.58882E+12,1538,3157,3115,0,3025,3047,0,3364,7,4,9,2,1,2,576,0,0,0,0,143424,99409,30790,13224,0,20269,13841,5275,1152,2463,1,18409,10709,6320,16,10,15975,5732,9902,340,11803,10800,3,0,171,12,1,8,198,15,2,7,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8010,1341,0,0,9111,877,320,0,9104,19,10,0,8017,714,0,0,8401,373,0,0,8453,375,454,0,8000,8400,5005,5008,5002,200,Win,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,1,0,3,1,"{'championId': 114, 'pickTurn': 6}","{'championId': 38, 'pickTurn': 7}","{'championId': 18, 'pickTurn': 8}","{'championId': 157, 'pickTurn': 9}","{'championId': 25, 'pickTurn': 10}",SOLO,TOP,6.8,454.3,266,-1.2,10.9,516.6,-169.1,7.1,597.4,532.3,0.7,106.6,648.9,-858.2,,,,,,,,,,,,,,,131,14,4
98,McTrappin,9,3409331421,1.58882E+12,1538,3072,3006,3031,3085,3094,0,3340,17,6,16,5,3,5,416,4,1,0,0,145150,4971,132585,7593,747,35145,2855,31634,655,1470,3,9163,13268,13008,11,19,16814,8331,7631,852,14520,13400,5,0,174,4,4,0,122,14,0,6,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8008,2,10,0,9101,1649,2041,0,9103,17,30,0,8014,922,0,0,8304,9,0,0,8345,3,0,0,8000,8300,5005,5008,5002,200,Win,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,1,0,3,1,"{'championId': 114, 'pickTurn': 6}","{'championId': 38, 'pickTurn': 7}","{'championId': 18, 'pickTurn': 8}","{'championId': 157, 'pickTurn': 9}","{'championId': 25, 'pickTurn': 10}",DUO_CARRY,BOTTOM,8.4,339,406.8,0.75,74.55,260.6,-124.8,7.7,606.7,693.8,0.95,119.95,585.7,-169.35,,,,,,,,,,,,,,,222,7,4
99,Lucifer Durga,10,3409331421,1.58882E+12,1538,3860,3190,3050,3047,1028,3067,3364,5,6,23,2,2,1,420,1,0,0,0,24775,11611,7416,5747,0,7721,4560,2591,569,480,1,22630,3735,3573,21,48,13743,7172,5949,620,8652,7550,0,1,23,0,0,0,162,13,2,12,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8439,443,0,0,8446,2044,0,0,8473,385,0,0,8451,163,0,0,8321,4,0,0,8347,0,0,0,8400,8300,5008,5002,5002,200,Win,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,8,1,0,3,1,"{'championId': 114, 'pickTurn': 6}","{'championId': 38, 'pickTurn': 7}","{'championId': 18, 'pickTurn': 8}","{'championId': 157, 'pickTurn': 9}","{'championId': 25, 'pickTurn': 10}",DUO_SUPPORT,BOTTOM,1.4,335.2,265.2,0.75,74.55,239.8,-124.8,0.7,368.2,335.6,0.95,119.95,504.1,-169.35,,,,,,,,,,,,,,,89,4,14
100,ghostxp,1,3409377141,1.58883E+12,1249,1083,3508,3158,3004,3035,0,3340,5,3,3,4,1,1,917,0,0,0,0,74377,2841,68154,3382,320,12571,1841,10187,542,657,1,2686,2791,2791,11,40,8433,3232,4660,540,8928,8650,1,0,131,0,0,0,471,12,0,5,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,8229,962,0,0,8226,250,275,0,8210,0,0,0,8237,338,0,0,8106,4,0,0,8126,566,0,0,8200,8100,5008,5008,5001,100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,"{'championId': 62, 'pickTurn': 1}","{'championId': 131, 'pickTurn': 2}","{'championId': 77, 'pickTurn': 3}","{'championId': 9, 'pickTurn': 4}","{'championId': -1, 'pickTurn': 5}",NONE,JUNGLE,6.5,525.8,368.6,,,202.7,,6.6,464.5,464.1,,,494.6,,,,,,,,,,,,,,,,22,6,4
101,KimJonFool,2,3409377141,1.58883E+12,1249,1054,3916,3020,3152,0,0,3340,3,4,2,0,1,0,655,0,0,0,0,62005,47188,14097,720,0,9512,7840,1360,312,7449,1,5617,1035,1035,3,2,13669,5498,8011,160,7146,5700,0,0,143,0,0,0,66,13,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8230,11,0,0,8275,6,0,0,8210,0,0,0,8236,24,0,0,8139,476,0,0,8135,1411,3,0,8200,8100,5008,5008,5002,100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,"{'championId': 62, 'pickTurn': 1}","{'championId': 131, 'pickTurn': 2}","{'championId': 77, 'pickTurn': 3}","{'championId': 9, 'pickTurn': 4}","{'championId': -1, 'pickTurn': 5}",SOLO,MIDDLE,7.2,438.4,285.7,1,6.6,431,2.4,6.6,467.2,330.4,1.5,25.7,717.7,-185.1,,,,,,,,,,,,,,,8,4,14
102,Deány,3,3409377141,1.58883E+12,1249,3859,3157,3111,2031,3076,3082,3364,8,6,4,3,1,2,297,0,0,0,0,26099,18694,3881,3523,11,8268,5664,1801,802,1637,1,13065,1050,944,34,3,13234,4622,8157,453,7226,6925,1,0,30,0,0,0,14,10,3,13,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,8230,11,0,0,8275,7,0,0,8234,4999,0,0,8237,268,0,0,8126,328,0,0,8135,948,5,0,8200,8100,5008,5002,5001,100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,"{'championId': 62, 'pickTurn': 1}","{'championId': 131, 'pickTurn': 2}","{'championId': 77, 'pickTurn': 3}","{'championId': 9, 'pickTurn': 4}","{'championId': -1, 'pickTurn': 5}",DUO_SUPPORT,BOTTOM,1.2,233.9,274.6,-0.6,-11.9,377.5,39.35,1.8,417.3,386.4,-1.35,-134.85,895.5,271.75,,,,,,,,,,,,,,,82,4,14
103,sesimhae,4,3409377141,1.58883E+12,1249,2424,2033,3078,3047,1031,1011,3340,1,5,10,0,1,0,423,0,0,0,0,61175,18184,42990,0,0,7421,2335,5086,0,850,1,12789,6216,3185,12,11,19611,8165,10986,459,7892,7208,0,0,118,4,1,0,84,11,1,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8010,136,0,0,9111,741,220,0,9105,15,30,0,8014,250,0,0,8347,0,0,0,8313,0,0,0,8000,8300,5008,5008,5002,100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0,"{'championId': 62, 'pickTurn': 1}","{'championId': 131, 'pickTurn': 2}","{'championId': 77, 'pickTurn': 3}","{'championId': 9, 'pickTurn': 4}","{'championId': -1, 'pickTurn': 5}",DUO_CARRY,BOTTOM,5.8,326.1,310.6,-0.6,-11.9,500.2,39.35,6,503.6,418.2,-1.35,-134.85,1199,271.75,,,,,,,,,,,,,,,75,4,12
